,mouse,session,fiber side,trial numbers,trial type,side,outcome,last trial type,last choice,last outcome,next trial type,next choice,next outcome,norm APE,stay or switch
7225,SNL_photo57,20211109,right,37.0,4.0,ipsi,1.0,4.0,ipsi,1.0,4.0,ipsi,1.0,-1.4996643704736101,stay
7226,SNL_photo57,20211109,right,179.0,7.0,ipsi,1.0,3.0,contra,1.0,4.0,contra,0.0,-1.5000998105681198,switch
7227,SNL_photo57,20211109,right,378.0,5.0,ipsi,1.0,6.0,ipsi,1.0,5.0,ipsi,1.0,-1.789261994121201,stay
7228,SNL_photo57,20211112,right,152.0,5.0,ipsi,1.0,4.0,ipsi,0.0,6.0,ipsi,1.0,5.115065596886473,stay
7229,SNL_photo57,20211112,right,401.0,4.0,contra,1.0,6.0,ipsi,1.0,6.0,ipsi,1.0,5.082153834099517,switch
7230,SNL_photo57,20211112,right,193.0,4.0,contra,1.0,3.0,contra,1.0,7.0,contra,0.0,5.027253094024496,stay
7231,SNL_photo57,20211112,right,164.0,1.0,contra,1.0,5.0,ipsi,1.0,6.0,ipsi,1.0,4.822752615488008,switch
7232,SNL_photo57,20211112,right,27.0,5.0,contra,0.0,5.0,ipsi,1.0,5.0,contra,0.0,4.134082139129611,switch
7233,SNL_photo57,20211112,right,72.0,1.0,contra,1.0,7.0,ipsi,1.0,6.0,ipsi,1.0,4.057006050776937,switch
7234,SNL_photo57,20211112,right,97.0,2.0,contra,1.0,6.0,ipsi,1.0,4.0,contra,1.0,3.6468670668502523,switch
7235,SNL_photo57,20211112,right,16.0,1.0,contra,1.0,2.0,contra,1.0,7.0,ipsi,1.0,3.5946624421327713,stay
7236,SNL_photo57,20211112,right,221.0,1.0,contra,1.0,4.0,contra,1.0,2.0,contra,1.0,3.5787496424154273,stay
7237,SNL_photo57,20211112,right,436.0,4.0,contra,1.0,5.0,ipsi,1.0,2.0,contra,1.0,3.4464886220650004,switch
7238,SNL_photo57,20211112,right,1.0,3.0,contra,1.0,3.0,ipsi,0.0,1.0,contra,1.0,3.3732399011275342,switch
7239,SNL_photo57,20211112,right,312.0,4.0,contra,1.0,5.0,ipsi,1.0,2.0,contra,1.0,3.316220092445039,switch
7240,SNL_photo57,20211112,right,349.0,7.0,ipsi,1.0,6.0,ipsi,1.0,1.0,contra,1.0,3.315582670246635,stay
7241,SNL_photo57,20211112,right,119.0,5.0,contra,0.0,5.0,ipsi,1.0,5.0,contra,0.0,3.311001644157687,switch
7242,SNL_photo57,20211112,right,220.0,4.0,contra,1.0,7.0,ipsi,1.0,1.0,contra,1.0,3.288331595519075,switch
7243,SNL_photo57,20211112,right,81.0,3.0,contra,1.0,5.0,ipsi,1.0,2.0,contra,1.0,3.283085700090637,switch
7244,SNL_photo57,20211112,right,241.0,3.0,contra,1.0,6.0,ipsi,1.0,7.0,ipsi,1.0,3.2542889913152604,switch
7245,SNL_photo57,20211112,right,115.0,1.0,contra,1.0,3.0,contra,1.0,5.0,contra,0.0,3.2279755577556073,stay
7246,SNL_photo57,20211112,right,35.0,1.0,contra,1.0,1.0,contra,1.0,4.0,ipsi,0.0,3.1720750447013963,stay
7247,SNL_photo57,20211112,right,486.0,1.0,contra,1.0,6.0,ipsi,1.0,4.0,ipsi,0.0,3.163793801345158,switch
7248,SNL_photo57,20211112,right,18.0,1.0,contra,1.0,7.0,ipsi,1.0,4.0,ipsi,0.0,3.148034537071435,switch
7249,SNL_photo57,20211112,right,213.0,1.0,contra,1.0,2.0,contra,1.0,2.0,contra,1.0,3.143942288327335,stay
7250,SNL_photo57,20211112,right,397.0,7.0,ipsi,1.0,3.0,contra,1.0,2.0,contra,1.0,3.133954499015822,switch
7251,SNL_photo57,20211112,right,4.0,6.0,ipsi,1.0,4.0,ipsi,0.0,5.0,ipsi,1.0,3.123011317996453,stay
7252,SNL_photo57,20211112,right,162.0,4.0,ipsi,0.0,6.0,contra,0.0,5.0,ipsi,1.0,3.098961760198098,switch
7253,SNL_photo57,20211112,right,83.0,1.0,contra,1.0,2.0,contra,1.0,1.0,contra,1.0,3.0713428458410315,stay
7254,SNL_photo57,20211112,right,493.0,1.0,contra,1.0,7.0,ipsi,1.0,1.0,contra,1.0,3.044915223767379,switch
7255,SNL_photo57,20211112,right,253.0,1.0,contra,1.0,2.0,contra,1.0,2.0,contra,1.0,3.043177676629186,stay
7256,SNL_photo57,20211112,right,419.0,5.0,ipsi,1.0,1.0,contra,1.0,7.0,ipsi,1.0,3.0264261193840265,switch
7257,SNL_photo57,20211112,right,461.0,1.0,contra,1.0,2.0,contra,1.0,6.0,ipsi,1.0,2.93477322949914,stay
7258,SNL_photo57,20211112,right,15.0,2.0,contra,1.0,2.0,contra,1.0,1.0,contra,1.0,2.9172218269527694,stay
7259,SNL_photo57,20211112,right,21.0,2.0,ipsi,0.0,1.0,ipsi,0.0,4.0,contra,1.0,2.9143151676301278,stay
7260,SNL_photo57,20211112,right,386.0,3.0,contra,1.0,3.0,contra,1.0,6.0,ipsi,1.0,2.884400061265981,stay
7261,SNL_photo57,20211112,right,6.0,2.0,contra,1.0,5.0,ipsi,1.0,2.0,contra,1.0,2.864601708397616,switch
7262,SNL_photo57,20211112,right,316.0,6.0,ipsi,1.0,6.0,contra,0.0,2.0,contra,1.0,2.863443571451458,switch
7263,SNL_photo57,20211112,right,38.0,2.0,ipsi,0.0,4.0,contra,1.0,3.0,ipsi,0.0,2.858550478949851,switch
7264,SNL_photo57,20211112,right,173.0,2.0,ipsi,0.0,7.0,ipsi,1.0,7.0,ipsi,1.0,2.832780445794003,stay
7265,SNL_photo57,20211112,right,207.0,2.0,contra,1.0,5.0,contra,0.0,5.0,ipsi,1.0,2.8247761056310283,stay
7266,SNL_photo57,20211112,right,113.0,2.0,contra,1.0,4.0,contra,1.0,3.0,contra,1.0,2.8060858571448564,stay
7267,SNL_photo57,20211112,right,9.0,3.0,contra,1.0,1.0,contra,1.0,4.0,ipsi,0.0,2.769467155411809,stay
7268,SNL_photo57,20211112,right,478.0,2.0,contra,1.0,2.0,contra,1.0,6.0,ipsi,1.0,2.7679605569177195,stay
7269,SNL_photo57,20211112,right,40.0,1.0,contra,1.0,3.0,ipsi,0.0,6.0,ipsi,1.0,2.764009815292097,switch
7270,SNL_photo57,20211112,right,420.0,7.0,ipsi,1.0,5.0,ipsi,1.0,6.0,ipsi,1.0,2.7418389286237566,stay
7271,SNL_photo57,20211112,right,328.0,1.0,contra,1.0,7.0,ipsi,1.0,7.0,ipsi,1.0,2.7360603068177407,switch
7272,SNL_photo57,20211112,right,139.0,7.0,ipsi,1.0,7.0,ipsi,1.0,7.0,ipsi,1.0,2.735318799630465,stay
7273,SNL_photo57,20211112,right,138.0,7.0,ipsi,1.0,4.0,ipsi,0.0,7.0,ipsi,1.0,2.7147283117323138,stay
7274,SNL_photo57,20211112,right,416.0,5.0,ipsi,1.0,7.0,ipsi,1.0,5.0,ipsi,1.0,2.6832536554811446,stay
7275,SNL_photo57,20211112,right,82.0,2.0,contra,1.0,3.0,contra,1.0,1.0,contra,1.0,2.652299256621972,stay
7276,SNL_photo57,20211112,right,274.0,2.0,contra,1.0,5.0,ipsi,1.0,2.0,contra,1.0,2.652033368956188,switch
7277,SNL_photo57,20211112,right,140.0,7.0,ipsi,1.0,7.0,ipsi,1.0,7.0,ipsi,1.0,2.6447611054131084,stay
7278,SNL_photo57,20211112,right,375.0,6.0,ipsi,1.0,5.0,contra,0.0,6.0,ipsi,1.0,2.628135117481505,switch
7279,SNL_photo57,20211112,right,217.0,4.0,contra,1.0,7.0,ipsi,1.0,3.0,contra,1.0,2.621243634265244,switch
7280,SNL_photo57,20211112,right,39.0,3.0,ipsi,0.0,2.0,ipsi,0.0,1.0,contra,1.0,2.5991327521516427,stay
7281,SNL_photo57,20211112,right,51.0,2.0,contra,1.0,7.0,ipsi,1.0,1.0,contra,1.0,2.5917377441968994,switch
7282,SNL_photo57,20211112,right,108.0,1.0,contra,1.0,1.0,contra,1.0,3.0,contra,1.0,2.5647230568662485,stay
7283,SNL_photo57,20211112,right,172.0,7.0,ipsi,1.0,5.0,contra,0.0,2.0,ipsi,0.0,2.5542884304965012,switch
7284,SNL_photo57,20211112,right,423.0,6.0,ipsi,1.0,5.0,ipsi,1.0,3.0,contra,1.0,2.5460229218359105,stay
7285,SNL_photo57,20211112,right,272.0,7.0,ipsi,1.0,6.0,ipsi,1.0,5.0,ipsi,1.0,2.5344695660265346,stay
7286,SNL_photo57,20211112,right,13.0,6.0,ipsi,1.0,5.0,ipsi,1.0,2.0,contra,1.0,2.527828144104973,stay
7287,SNL_photo57,20211112,right,317.0,2.0,contra,1.0,6.0,ipsi,1.0,3.0,contra,1.0,2.5063795116455614,switch
7288,SNL_photo57,20211112,right,338.0,3.0,contra,1.0,6.0,ipsi,1.0,2.0,contra,1.0,2.4872912464923678,switch
7289,SNL_photo57,20211112,right,305.0,2.0,contra,1.0,7.0,ipsi,1.0,7.0,ipsi,1.0,2.4778914086377184,switch
7290,SNL_photo57,20211112,right,105.0,5.0,ipsi,1.0,7.0,ipsi,1.0,5.0,ipsi,1.0,2.377619542636748,stay
7291,SNL_photo57,20211112,right,475.0,6.0,contra,0.0,6.0,ipsi,1.0,3.0,contra,1.0,2.362686587660694,switch
7292,SNL_photo57,20211112,right,155.0,1.0,ipsi,0.0,5.0,ipsi,1.0,4.0,contra,1.0,2.3261446996355044,stay
7293,SNL_photo57,20211112,right,410.0,6.0,ipsi,1.0,6.0,ipsi,1.0,7.0,ipsi,1.0,2.3158868604956973,stay
7294,SNL_photo57,20211112,right,135.0,2.0,contra,1.0,3.0,contra,1.0,1.0,contra,1.0,2.3126101204974017,stay
7295,SNL_photo57,20211112,right,476.0,3.0,contra,1.0,6.0,contra,0.0,2.0,contra,1.0,2.3124607941115976,stay
7296,SNL_photo57,20211112,right,447.0,7.0,ipsi,1.0,2.0,contra,1.0,2.0,contra,1.0,2.2999651406006056,switch
7297,SNL_photo57,20211112,right,280.0,4.0,ipsi,0.0,6.0,ipsi,1.0,3.0,ipsi,0.0,2.251101691808067,stay
7298,SNL_photo57,20211112,right,413.0,5.0,ipsi,1.0,5.0,ipsi,1.0,3.0,contra,1.0,2.235368061110834,stay
7299,SNL_photo57,20211112,right,472.0,1.0,contra,1.0,6.0,ipsi,1.0,6.0,ipsi,1.0,2.23528861185181,switch
7300,SNL_photo57,20211112,right,7.0,2.0,contra,1.0,2.0,contra,1.0,1.0,contra,1.0,2.2351597758610118,stay
7301,SNL_photo57,20211112,right,177.0,3.0,contra,1.0,4.0,ipsi,0.0,1.0,contra,1.0,2.2313105331299927,switch
7302,SNL_photo57,20211112,right,364.0,2.0,contra,1.0,6.0,ipsi,1.0,2.0,contra,1.0,2.230156661070431,switch
7303,SNL_photo57,20211112,right,99.0,6.0,ipsi,1.0,4.0,contra,1.0,7.0,ipsi,1.0,2.2126379591891396,switch
7304,SNL_photo57,20211112,right,136.0,1.0,contra,1.0,2.0,contra,1.0,4.0,ipsi,0.0,2.206356384220927,stay
7305,SNL_photo57,20211112,right,170.0,1.0,contra,1.0,3.0,contra,1.0,5.0,contra,0.0,2.2040073104698674,stay
7306,SNL_photo57,20211112,right,282.0,2.0,contra,1.0,3.0,ipsi,0.0,5.0,contra,0.0,2.194534817100617,switch
7307,SNL_photo57,20211112,right,365.0,2.0,contra,1.0,2.0,contra,1.0,4.0,contra,1.0,2.191083445011131,stay
7308,SNL_photo57,20211112,right,430.0,5.0,contra,0.0,2.0,contra,1.0,6.0,ipsi,1.0,2.1541576330182193,stay
7309,SNL_photo57,20211112,right,64.0,5.0,contra,0.0,2.0,ipsi,0.0,7.0,ipsi,1.0,2.15048928573874,switch
7310,SNL_photo57,20211112,right,14.0,2.0,contra,1.0,6.0,ipsi,1.0,2.0,contra,1.0,2.148176703430285,switch
7311,SNL_photo57,20211112,right,407.0,5.0,contra,0.0,6.0,ipsi,1.0,6.0,ipsi,1.0,2.1434031114056946,switch
7312,SNL_photo57,20211112,right,426.0,5.0,ipsi,1.0,6.0,ipsi,1.0,4.0,ipsi,0.0,2.134098903215695,stay
7313,SNL_photo57,20211112,right,440.0,5.0,ipsi,1.0,6.0,ipsi,1.0,3.0,ipsi,0.0,2.1255599187817293,stay
7314,SNL_photo57,20211112,right,466.0,3.0,contra,1.0,5.0,ipsi,1.0,5.0,contra,0.0,2.1228299457471387,switch
7315,SNL_photo57,20211112,right,480.0,1.0,contra,1.0,6.0,ipsi,1.0,3.0,contra,1.0,2.1056537842781076,switch
7316,SNL_photo57,20211112,right,456.0,4.0,contra,1.0,7.0,ipsi,1.0,3.0,contra,1.0,2.0789244694228213,switch
7317,SNL_photo57,20211112,right,134.0,3.0,contra,1.0,5.0,ipsi,1.0,2.0,contra,1.0,2.075645513411222,switch
7318,SNL_photo57,20211112,right,103.0,2.0,contra,1.0,3.0,ipsi,0.0,7.0,ipsi,1.0,2.071337238439153,switch
7319,SNL_photo57,20211112,right,142.0,7.0,ipsi,1.0,7.0,ipsi,1.0,4.0,contra,1.0,2.071271673610155,stay
7320,SNL_photo57,20211112,right,101.0,7.0,ipsi,1.0,7.0,ipsi,1.0,3.0,ipsi,0.0,2.0641712118699145,stay
7321,SNL_photo57,20211112,right,214.0,2.0,contra,1.0,1.0,contra,1.0,6.0,ipsi,1.0,2.0504809061865297,stay
7322,SNL_photo57,20211112,right,209.0,2.0,contra,1.0,5.0,ipsi,1.0,6.0,ipsi,1.0,2.044398213837234,switch
7323,SNL_photo57,20211112,right,254.0,2.0,contra,1.0,1.0,contra,1.0,2.0,contra,1.0,2.0154434589335115,stay
7324,SNL_photo57,20211112,right,237.0,5.0,contra,0.0,5.0,ipsi,1.0,2.0,contra,1.0,2.00420046488433,switch
7325,SNL_photo57,20211112,right,414.0,3.0,contra,1.0,5.0,ipsi,1.0,7.0,ipsi,1.0,1.9832276079912916,switch
7326,SNL_photo57,20211112,right,454.0,5.0,contra,0.0,4.0,contra,1.0,7.0,ipsi,1.0,1.9777839498980356,stay
7327,SNL_photo57,20211112,right,70.0,2.0,contra,1.0,5.0,ipsi,1.0,7.0,ipsi,1.0,1.974402235264695,switch
7328,SNL_photo57,20211112,right,96.0,6.0,ipsi,1.0,4.0,contra,1.0,2.0,contra,1.0,1.9680728166710726,switch
7329,SNL_photo57,20211112,right,166.0,5.0,ipsi,1.0,6.0,ipsi,1.0,3.0,ipsi,0.0,1.9646696135860557,stay
7330,SNL_photo57,20211112,right,131.0,2.0,contra,1.0,3.0,contra,1.0,6.0,ipsi,1.0,1.9593579324449295,stay
7331,SNL_photo57,20211112,right,467.0,5.0,contra,0.0,3.0,contra,1.0,4.0,contra,1.0,1.9496633568963633,stay
7332,SNL_photo57,20211112,right,477.0,2.0,contra,1.0,3.0,contra,1.0,2.0,contra,1.0,1.9386443441290677,stay
7333,SNL_photo57,20211112,right,3.0,4.0,ipsi,0.0,1.0,contra,1.0,6.0,ipsi,1.0,1.9272439259350755,switch
7334,SNL_photo57,20211112,right,238.0,2.0,contra,1.0,5.0,contra,0.0,5.0,ipsi,1.0,1.904010382655509,stay
7335,SNL_photo57,20211112,right,398.0,2.0,contra,1.0,7.0,ipsi,1.0,1.0,contra,1.0,1.8941722744683058,switch
7336,SNL_photo57,20211112,right,145.0,1.0,contra,1.0,4.0,ipsi,0.0,1.0,contra,1.0,1.8927150317249997,switch
7337,SNL_photo57,20211112,right,362.0,4.0,contra,1.0,1.0,contra,1.0,6.0,ipsi,1.0,1.8843129709549042,stay
7338,SNL_photo57,20211112,right,92.0,2.0,contra,1.0,6.0,contra,0.0,3.0,ipsi,0.0,1.8784276784783498,stay
7339,SNL_photo57,20211112,right,2.0,1.0,contra,1.0,3.0,contra,1.0,4.0,ipsi,0.0,1.874065749600763,stay
7340,SNL_photo57,20211112,right,114.0,3.0,contra,1.0,2.0,contra,1.0,1.0,contra,1.0,1.8725829586547338,stay
7341,SNL_photo57,20211112,right,110.0,1.0,contra,1.0,3.0,contra,1.0,5.0,contra,0.0,1.871015014199928,stay
7342,SNL_photo57,20211112,right,182.0,5.0,contra,0.0,2.0,contra,1.0,6.0,ipsi,1.0,1.860587173045114,stay
7343,SNL_photo57,20211112,right,118.0,5.0,ipsi,1.0,1.0,contra,1.0,5.0,contra,0.0,1.8557949373094889,switch
7344,SNL_photo57,20211112,right,117.0,1.0,contra,1.0,5.0,contra,0.0,5.0,ipsi,1.0,1.8498893845949185,stay
7345,SNL_photo57,20211112,right,128.0,3.0,ipsi,0.0,6.0,ipsi,1.0,1.0,contra,1.0,1.8392799479564914,stay
7346,SNL_photo57,20211112,right,68.0,6.0,ipsi,1.0,5.0,ipsi,1.0,5.0,ipsi,1.0,1.832191515289361,stay
7347,SNL_photo57,20211112,right,180.0,1.0,contra,1.0,6.0,contra,0.0,2.0,contra,1.0,1.816184092918603,stay
7348,SNL_photo57,20211112,right,352.0,1.0,contra,1.0,1.0,contra,1.0,5.0,contra,0.0,1.8125683358013212,stay
7349,SNL_photo57,20211112,right,451.0,1.0,contra,1.0,2.0,contra,1.0,7.0,ipsi,1.0,1.791569712404951,stay
7350,SNL_photo57,20211112,right,95.0,4.0,contra,1.0,7.0,ipsi,1.0,6.0,ipsi,1.0,1.7809296110764063,switch
7351,SNL_photo57,20211112,right,36.0,4.0,ipsi,0.0,1.0,contra,1.0,4.0,contra,1.0,1.7647067534837488,switch
7352,SNL_photo57,20211112,right,34.0,1.0,contra,1.0,3.0,contra,1.0,1.0,contra,1.0,1.7643236933751456,stay
7353,SNL_photo57,20211112,right,205.0,4.0,contra,1.0,5.0,ipsi,1.0,5.0,contra,0.0,1.76321115911439,switch
7354,SNL_photo57,20211112,right,473.0,6.0,ipsi,1.0,1.0,contra,1.0,6.0,ipsi,1.0,1.7538648158423427,switch
7355,SNL_photo57,20211112,right,30.0,7.0,ipsi,1.0,7.0,ipsi,1.0,6.0,ipsi,1.0,1.7510823193540093,stay
7356,SNL_photo57,20211112,right,460.0,2.0,contra,1.0,3.0,contra,1.0,1.0,contra,1.0,1.7436807025021694,stay
7357,SNL_photo57,20211112,right,199.0,4.0,ipsi,0.0,6.0,ipsi,1.0,7.0,ipsi,1.0,1.740034683074493,stay
7358,SNL_photo57,20211112,right,442.0,3.0,contra,1.0,3.0,ipsi,0.0,7.0,ipsi,1.0,1.7271191148592533,switch
7359,SNL_photo57,20211112,right,468.0,4.0,contra,1.0,5.0,contra,0.0,1.0,contra,1.0,1.7149447813276624,stay
7360,SNL_photo57,20211112,right,45.0,2.0,contra,1.0,2.0,contra,1.0,6.0,ipsi,1.0,1.7146671771679198,stay
7361,SNL_photo57,20211112,right,395.0,5.0,ipsi,1.0,7.0,ipsi,1.0,3.0,contra,1.0,1.7107823129193063,stay
7362,SNL_photo57,20211112,right,181.0,2.0,contra,1.0,1.0,contra,1.0,5.0,contra,0.0,1.6994807482056271,stay
7363,SNL_photo57,20211112,right,202.0,4.0,contra,1.0,5.0,ipsi,1.0,5.0,ipsi,1.0,1.6967424536641014,switch
7364,SNL_photo57,20211112,right,277.0,5.0,contra,0.0,1.0,contra,1.0,5.0,ipsi,1.0,1.6847715289791463,stay
7365,SNL_photo57,20211112,right,167.0,3.0,ipsi,0.0,5.0,ipsi,1.0,4.0,contra,1.0,1.6780339958873933,stay
7366,SNL_photo57,20211112,right,154.0,5.0,ipsi,1.0,6.0,ipsi,1.0,1.0,ipsi,0.0,1.6578549979780033,stay
7367,SNL_photo57,20211112,right,399.0,1.0,contra,1.0,2.0,contra,1.0,6.0,ipsi,1.0,1.6502585498963849,stay
7368,SNL_photo57,20211112,right,359.0,4.0,contra,1.0,1.0,contra,1.0,2.0,contra,1.0,1.6455729846331704,stay
7369,SNL_photo57,20211112,right,192.0,3.0,contra,1.0,2.0,contra,1.0,4.0,contra,1.0,1.6243032751193196,stay
7370,SNL_photo57,20211112,right,252.0,2.0,contra,1.0,2.0,contra,1.0,1.0,contra,1.0,1.6015280822984648,stay
7371,SNL_photo57,20211112,right,474.0,6.0,ipsi,1.0,6.0,ipsi,1.0,6.0,contra,0.0,1.601449936161304,stay
7372,SNL_photo57,20211112,right,393.0,2.0,contra,1.0,5.0,ipsi,1.0,7.0,ipsi,1.0,1.599811954280019,switch
7373,SNL_photo57,20211112,right,151.0,4.0,ipsi,0.0,7.0,ipsi,1.0,5.0,ipsi,1.0,1.5941454652466154,stay
7374,SNL_photo57,20211112,right,429.0,2.0,contra,1.0,4.0,contra,1.0,5.0,contra,0.0,1.5870342496231746,stay
7375,SNL_photo57,20211112,right,284.0,4.0,contra,1.0,5.0,contra,0.0,3.0,contra,1.0,1.585580329579337,stay
7376,SNL_photo57,20211112,right,122.0,1.0,contra,1.0,6.0,ipsi,1.0,4.0,ipsi,0.0,1.582860047256388,switch
7377,SNL_photo57,20211112,right,66.0,1.0,contra,1.0,7.0,ipsi,1.0,5.0,ipsi,1.0,1.5808575572824959,switch
7378,SNL_photo57,20211112,right,149.0,6.0,ipsi,1.0,1.0,contra,1.0,7.0,ipsi,1.0,1.568041633339736,switch
7379,SNL_photo57,20211112,right,357.0,1.0,contra,1.0,4.0,ipsi,0.0,1.0,contra,1.0,1.5632394055297971,switch
7380,SNL_photo57,20211112,right,335.0,1.0,contra,1.0,4.0,ipsi,0.0,5.0,contra,0.0,1.5603365304543213,switch
7381,SNL_photo57,20211112,right,341.0,4.0,contra,1.0,7.0,ipsi,1.0,4.0,contra,1.0,1.5471647507658932,switch
7382,SNL_photo57,20211112,right,116.0,5.0,contra,0.0,1.0,contra,1.0,1.0,contra,1.0,1.5395292942918086,stay
7383,SNL_photo57,20211112,right,345.0,5.0,ipsi,1.0,3.0,ipsi,0.0,3.0,contra,1.0,1.535490158075165,stay
7384,SNL_photo57,20211112,right,292.0,5.0,ipsi,1.0,2.0,contra,1.0,5.0,ipsi,1.0,1.5306730827857817,switch
7385,SNL_photo57,20211112,right,189.0,1.0,contra,1.0,2.0,contra,1.0,6.0,ipsi,1.0,1.5228773901835753,stay
7386,SNL_photo57,20211112,right,163.0,5.0,ipsi,1.0,4.0,ipsi,0.0,1.0,contra,1.0,1.5142112593469486,stay
7387,SNL_photo57,20211112,right,187.0,2.0,contra,1.0,4.0,contra,1.0,2.0,contra,1.0,1.5067833210150163,stay
7388,SNL_photo57,20211112,right,143.0,4.0,contra,1.0,7.0,ipsi,1.0,4.0,ipsi,0.0,1.5062744083165152,switch
7389,SNL_photo57,20211112,right,61.0,7.0,ipsi,1.0,7.0,ipsi,1.0,6.0,ipsi,1.0,1.4983312293397102,stay
7390,SNL_photo57,20211112,right,148.0,1.0,contra,1.0,2.0,ipsi,0.0,6.0,ipsi,1.0,1.493964727552074,switch
7391,SNL_photo57,20211112,right,446.0,2.0,contra,1.0,4.0,contra,1.0,7.0,ipsi,1.0,1.492171810026377,stay
7392,SNL_photo57,20211112,right,319.0,5.0,ipsi,1.0,3.0,contra,1.0,5.0,ipsi,1.0,1.488649265370831,switch
7393,SNL_photo57,20211112,right,293.0,5.0,ipsi,1.0,5.0,ipsi,1.0,4.0,ipsi,0.0,1.473956741831152,stay
7394,SNL_photo57,20211112,right,84.0,1.0,contra,1.0,1.0,contra,1.0,6.0,contra,0.0,1.4669549021172215,stay
7395,SNL_photo57,20211112,right,178.0,1.0,contra,1.0,3.0,contra,1.0,6.0,contra,0.0,1.4648687891099486,stay
7396,SNL_photo57,20211112,right,438.0,2.0,contra,1.0,2.0,contra,1.0,6.0,ipsi,1.0,1.4582493650111752,stay
7397,SNL_photo57,20211112,right,406.0,6.0,ipsi,1.0,6.0,ipsi,1.0,5.0,contra,0.0,1.442647544662795,stay
7398,SNL_photo57,20211112,right,257.0,1.0,contra,1.0,5.0,ipsi,1.0,2.0,contra,1.0,1.4385153436297415,switch
7399,SNL_photo57,20211112,right,286.0,6.0,contra,0.0,3.0,contra,1.0,4.0,contra,1.0,1.4242306800803515,stay
7400,SNL_photo57,20211112,right,29.0,7.0,ipsi,1.0,5.0,contra,0.0,7.0,ipsi,1.0,1.4199196918353718,switch
7401,SNL_photo57,20211112,right,379.0,4.0,contra,1.0,6.0,ipsi,1.0,2.0,contra,1.0,1.4053365298554101,switch
7402,SNL_photo57,20211112,right,197.0,4.0,contra,1.0,2.0,contra,1.0,6.0,ipsi,1.0,1.3923417524329516,stay
7403,SNL_photo57,20211112,right,67.0,5.0,ipsi,1.0,1.0,contra,1.0,6.0,ipsi,1.0,1.3890114818640147,switch
7404,SNL_photo57,20211112,right,169.0,3.0,contra,1.0,4.0,contra,1.0,1.0,contra,1.0,1.3876414589070203,stay
7405,SNL_photo57,20211112,right,183.0,6.0,ipsi,1.0,5.0,contra,0.0,6.0,ipsi,1.0,1.3873542582707643,switch
7406,SNL_photo57,20211112,right,437.0,2.0,contra,1.0,4.0,contra,1.0,2.0,contra,1.0,1.3794244776108429,stay
7407,SNL_photo57,20211112,right,129.0,1.0,contra,1.0,3.0,ipsi,0.0,3.0,contra,1.0,1.371541375557248,switch
7408,SNL_photo57,20211112,right,291.0,2.0,contra,1.0,6.0,ipsi,1.0,5.0,ipsi,1.0,1.3650929348687046,switch
7409,SNL_photo57,20211112,right,130.0,3.0,contra,1.0,1.0,contra,1.0,2.0,contra,1.0,1.3641647711780154,stay
7410,SNL_photo57,20211112,right,271.0,6.0,ipsi,1.0,6.0,ipsi,1.0,7.0,ipsi,1.0,1.3623380105397926,stay
7411,SNL_photo57,20211112,right,91.0,6.0,contra,0.0,3.0,contra,1.0,2.0,contra,1.0,1.3577070286702602,stay
7412,SNL_photo57,20211112,right,87.0,5.0,ipsi,1.0,4.0,ipsi,0.0,7.0,ipsi,1.0,1.3541526666954924,stay
7413,SNL_photo57,20211112,right,342.0,4.0,contra,1.0,4.0,contra,1.0,6.0,contra,0.0,1.3373507752916503,stay
7414,SNL_photo57,20211112,right,409.0,6.0,ipsi,1.0,6.0,ipsi,1.0,6.0,ipsi,1.0,1.3302317374501742,stay
7415,SNL_photo57,20211112,right,361.0,1.0,contra,1.0,2.0,contra,1.0,4.0,contra,1.0,1.319801419071015,stay
7416,SNL_photo57,20211112,right,191.0,2.0,contra,1.0,6.0,ipsi,1.0,3.0,contra,1.0,1.316779577784449,switch
7417,SNL_photo57,20211112,right,279.0,6.0,ipsi,1.0,5.0,ipsi,1.0,4.0,ipsi,0.0,1.309555901308269,stay
7418,SNL_photo57,20211112,right,296.0,4.0,contra,1.0,5.0,ipsi,1.0,2.0,contra,1.0,1.3057290851583365,switch
7419,SNL_photo57,20211112,right,90.0,3.0,contra,1.0,2.0,contra,1.0,6.0,contra,0.0,1.300128220481472,stay
7420,SNL_photo57,20211112,right,157.0,5.0,contra,0.0,4.0,contra,1.0,1.0,ipsi,0.0,1.2982201536153029,stay
7421,SNL_photo57,20211112,right,310.0,4.0,contra,1.0,7.0,ipsi,1.0,5.0,ipsi,1.0,1.2843756582016503,switch
7422,SNL_photo57,20211112,right,185.0,6.0,ipsi,1.0,6.0,ipsi,1.0,4.0,contra,1.0,1.2775249666486665,stay
7423,SNL_photo57,20211112,right,350.0,1.0,contra,1.0,7.0,ipsi,1.0,1.0,contra,1.0,1.277372254256579,switch
7424,SNL_photo57,20211112,right,321.0,1.0,contra,1.0,5.0,ipsi,1.0,7.0,ipsi,1.0,1.2770960638457212,switch
7425,SNL_photo57,20211112,right,388.0,1.0,contra,1.0,6.0,ipsi,1.0,3.0,contra,1.0,1.267835454509416,switch
7426,SNL_photo57,20211112,right,263.0,5.0,ipsi,1.0,7.0,ipsi,1.0,1.0,contra,1.0,1.2581491072483542,stay
7427,SNL_photo57,20211112,right,186.0,4.0,contra,1.0,6.0,ipsi,1.0,2.0,contra,1.0,1.2570619740405018,switch
